word,main_word,stem
सांगलीला ,सांग,लीला 
सांगत् ,सांग,त् 
सांगता ,सांग,ता 
सांगताच ,सांग,ताच 
सांगताहेत ,सांग,ताहेत 
सांगताना ,सांग,ताना 
सांगतानादेखील ,सांग,तानादेखील 
सांगतात ,सांग,तात 
सांगतील ,सांग,तील 
सांगते ,सांग,ते 
सांगतो ,सांग,तो 
सांगतोय ,सांग,तोय 
सांगे ,सांग,े 
सांगेल ,सांग,ेल 
सांगेना ,सांग,ेना 
सांगेन ,सांग,ेन 
सांगेपर्यंत ,सांग,ेपर्यंत 
सांगि ,सांग,ि 
सांगितला ,सांग,ितला 
सांगितलाय ,सांग,ितलाय 
सांगितली ,सांग,ितली 
सांगितलीत ,सांग,ितलीत 
सांगितल्ं ,सांग,ितल्ं 
सांगितल्ंय ,सांग,ितल्ंय 
सांगितले ,सांग,ितले 
सांगितलेला ,सांग,ितलेला 
सांगितलेली ,सांग,ितलेली 
सांगितलेलं ,सांग,ितलेलं 
सांगितलेले ,सांग,ितलेले 
सांगितलेल्या ,सांग,ितलेल्या 
सांगितलेत ,सांग,ितलेत 
सांगितलो ,सांग,ितलो 
सांगितल्या ,सांग,ितल्या 
सांगितल्याखेरीज ,सांग,ितल्याखेरीज 
सांगितल्यानंतर् ,सांग,ितल्यानंतर् 
सांगितल्याप्रमाणे ,सांग,ितल्याप्रमाणे 
सांगितल्यावाचून ,सांग,ितल्यावाचून 
सांगितल्यावर् ,सांग,ितल्यावर् 
यथासांग ,सांग, 
शब्दप्रसाधनांचा ,साधना,ंचा 
श्रव्णसाधना ,साधना, 
साधना ,साधना, 
साधनांचा ,साधना,ंचा 
साधनांची ,साधना,ंची 
साधनांच्या ,साधना,ंच्या 
साधनांमुळे ,साधना,ंमुळे 
साधनांनी ,साधना,ंनी 
साधनांसाठी ,साधना,ंसाठी 
साधनांतून ,साधना,ंतून 
साधनाचा ,साधना,चा 
साधनामार्गावरील ,साधना,मार्गावरील 
साधनामार्गात ,साधना,मार्गात 
साधनामध्ये ,साधना,मध्ये 
साधनावर् ,साधना,वर् 
साहित्या ,साहित्य,ा 
साहित्यांच्या ,साहित्य,ांच्या 
साहित्याची ,साहित्य,ाची 
साहित्याचे ,साहित्य,ाचे 
साहित्याच्या ,साहित्य,ाच्या 
साहित्याला ,साहित्य,ाला 
साहित्याविषयी ,साहित्य,ाविषयी 
साहित्यातील ,साहित्य,ातील 
साहित्यातून ,साहित्य,ातून 
साहित्यात ,साहित्य,ात 
साहित्यातला ,साहित्य,ातला 
साहित्यातले ,साहित्य,ातले 
साहित्य ,साहित्य, 
साहित्यकारांते ,साहित्य,कारांते 
साहित्यक्लांच्या ,साहित्य,क्लांच्या 
साहित्यनिर्मिती ,साहित्य,निर्मिती 
साहित्यप्रेमाचे ,साहित्य,प्रेमाचे 
साहित्यिकां ,साहित्य,िकां 
साहित्यिक ,साहित्य,िक 
संतसाहित्यातली ,साहित्य,ातली 
साकार ,साकार, 
साकारणाऱ्या ,साकार,णाऱ्या 
साकारण्यासाठी ,साकार,ण्यासाठी 
साकारता ,साकार,ता 
अणुसाक्षात्कार ,साक्षात्कार, 
साक्षात्काराने ,साक्षात्कार,ाने 
साक्षात्कार ,साक्षात्कार, 
अभ्यासाला ,साल,ा 
असाल ,साल, 
बाईमाणसाला ,साल,ा 
हाडामांसाला ,साल,ा 
माणासाला ,साल,ा 
माणसाला ,साल,ा 
माणसालाही ,साल,ाही 
मसाले ,साल,े 
